동별,구분별,연월,거주인구,유동인구
도봉구,계,2019-07-01,337594,0
도봉구,계,2019-08-01,337594,0
도봉구,계,2019-09-01,337594,0
도봉구,계,2019-10-01,335631,0
도봉구,계,2019-11-01,335631,0
도봉구,계,2019-12-01,335631,0
도봉구,계,2020-01-01,333495,0
도봉구,계,2020-02-01,333495,0
도봉구,계,2020-03-01,333495,0
도봉구,계,2020-04-01,331744,0
도봉구,계,2020-05-01,331744,0
도봉구,계,2020-06-01,331744,0
도봉구,계,2020-07-01,329300,0
도봉구,계,2020-08-01,329300,0
도봉구,계,2020-09-01,329300,0
도봉구,계,2020-10-01,327361,0
도봉구,계,2020-11-01,327361,0
도봉구,계,2020-12-01,327361,0
도봉구,계,2021-01-01,323752,0
도봉구,계,2021-02-01,323752,0
도봉구,계,2021-03-01,323752,0
도봉구,계,2021-04-01,322419,0
도봉구,계,2021-05-01,322419,0
도봉구,계,2021-06-01,322419,0
도봉구,계,2021-07-01,320711,0
도봉구,계,2021-08-01,320711,0
도봉구,계,2021-09-01,320711,0
도봉구,계,2021-10-01,319373,0
도봉구,계,2021-11-01,319373,77074
도봉구,계,2021-12-01,319373,152871
도봉구,계,2022-01-01,318100,2091604
도봉구,계,2022-02-01,318100,1799597
도봉구,계,2022-03-01,318100,2022284
도봉구,계,2022-04-01,316916,2261382
도봉구,계,2022-05-01,316916,2469087
도봉구,계,2022-06-01,316916,2299420
도봉구,계,2022-07-01,314884,2318278
도봉구,계,2022-08-01,314884,2280479
도봉구,계,2022-09-01,314884,2155976
도봉구,계,2022-10-01,313989,2465893
도봉구,계,2022-11-01,313989,2398412
도봉구,계,2022-12-01,313989,2337053
도봉구,계,2023-01-01,312858,2154361
도봉구,계,2023-02-01,312858,2179243
도봉구,계,2023-03-01,312858,2529358
도봉구,계,2023-04-01,311386,2398437
도봉구,계,2023-05-01,311386,2471477
도봉구,계,2023-06-01,311386,2389063
도봉구,계,2023-07-01,310133,2325191
도봉구,계,2023-08-01,310133,2271974
도봉구,계,2023-09-01,310133,2312057
도봉구,계,2023-10-01,309494,2444866
도봉구,계,2023-11-01,309494,2431888
도봉구,계,2023-12-01,309494,2414273
도봉구,계,2024-01-01,308864,2373229
도봉구,계,2024-02-01,308864,2184965
도봉구,계,2024-03-01,308864,2531987
도봉구,계,2024-04-01,308060,2518079
도봉구,계,2024-05-01,308060,2588374
도봉구,계,2024-06-01,308060,2396841
도봉구,계,2024-07-01,306926,2428844
도봉구,계,2024-08-01,306926,2231393
도봉구,계,2024-09-01,306926,2301199
도봉구,계,2024-10-01,306032,2560004
도봉구,계,2024-11-01,306032,2533594
도봉구,계,2024-12-01,306032,2494292
도봉구,계,2025-01-01,305391,2065085
도봉구,계,2025-02-01,305391,2203231
도봉구,계,2025-03-01,305391,2521742
노원구,계,2008-01-01,621381,0
노원구,계,2008-02-01,621381,0
노원구,계,2008-03-01,621381,0
노원구,계,2008-04-01,620608,0
노원구,계,2008-05-01,620608,0
노원구,계,2008-06-01,620608,0
노원구,계,2008-07-01,621468,0
노원구,계,2008-08-01,621468,0
노원구,계,2008-09-01,621468,0
노원구,계,2008-10-01,620808,0
노원구,계,2008-11-01,620808,0
노원구,계,2008-12-01,620808,0
노원구,계,2009-01-01,620295,0
노원구,계,2009-02-01,620295,0
노원구,계,2009-03-01,620295,0
노원구,계,2009-04-01,618837,0
노원구,계,2009-05-01,618837,0
노원구,계,2009-06-01,618837,0
노원구,계,2009-07-01,617333,0
노원구,계,2009-08-01,617333,0
노원구,계,2009-09-01,617333,0
노원구,계,2009-10-01,615161,0
노원구,계,2009-11-01,615161,0
노원구,계,2009-12-01,615161,0
노원구,계,2010-01-01,614603,0
노원구,계,2010-02-01,614603,0
노원구,계,2010-03-01,614603,0
노원구,계,2010-04-01,613120,0
노원구,계,2010-05-01,613120,0
노원구,계,2010-06-01,613120,0
노원구,계,2010-07-01,611692,0
노원구,계,2010-08-01,611692,0
노원구,계,2010-09-01,611692,0
노원구,계,2010-10-01,615425,0
노원구,계,2010-11-01,615425,0
노원구,계,2010-12-01,615425,0
노원구,계,2011-01-01,612587,0
노원구,계,2011-02-01,612587,0
노원구,계,2011-03-01,612587,0
노원구,계,2011-04-01,610527,0
노원구,계,2011-05-01,610527,0
노원구,계,2011-06-01,610527,0
노원구,계,2011-07-01,609725,0
노원구,계,2011-08-01,609725,0
노원구,계,2011-09-01,609725,0
노원구,계,2011-10-01,608062,0
노원구,계,2011-11-01,608062,0
노원구,계,2011-12-01,608062,0
노원구,계,2012-01-01,606399,0
노원구,계,2012-02-01,606399,0
노원구,계,2012-03-01,606399,0
노원구,계,2012-04-01,605162,0
노원구,계,2012-05-01,605162,0
노원구,계,2012-06-01,605162,0
노원구,계,2012-07-01,603521,0
노원구,계,2012-08-01,603521,0
노원구,계,2012-09-01,603521,0
노원구,계,2012-10-01,600829,0
노원구,계,2012-11-01,600829,0
노원구,계,2012-12-01,600829,0
노원구,계,2013-01-01,599564,0
노원구,계,2013-02-01,599564,0
노원구,계,2013-03-01,599564,0
노원구,계,2013-04-01,597405,0
노원구,계,2013-05-01,597405,0
노원구,계,2013-06-01,597405,0
노원구,계,2013-07-01,596823,0
노원구,계,2013-08-01,596823,0
노원구,계,2013-09-01,596823,0
노원구,계,2013-10-01,594027,0
노원구,계,2013-11-01,594027,0
노원구,계,2013-12-01,594027,0
노원구,계,2014-01-01,591596,0
노원구,계,2014-02-01,591596,0
노원구,계,2014-03-01,591596,0
노원구,계,2014-04-01,589878,0
노원구,계,2014-05-01,589878,0
노원구,계,2014-06-01,589878,0
노원구,계,2014-07-01,588767,0
노원구,계,2014-08-01,588767,0
노원구,계,2014-09-01,588767,0
노원구,계,2014-10-01,586056,0
노원구,계,2014-11-01,586056,0
노원구,계,2014-12-01,586056,0
노원구,계,2015-01-01,584630,0
노원구,계,2015-02-01,584630,0
노원구,계,2015-03-01,584630,0
노원구,계,2015-04-01,582799,0
노원구,계,2015-05-01,582799,0
노원구,계,2015-06-01,582799,0
노원구,계,2015-07-01,581088,0
노원구,계,2015-08-01,581088,0
노원구,계,2015-09-01,581088,0
노원구,계,2015-10-01,578221,0
노원구,계,2015-11-01,578221,0
노원구,계,2015-12-01,578221,0
노원구,계,2016-01-01,577805,0
노원구,계,2016-02-01,577805,0
노원구,계,2016-03-01,577805,0
노원구,계,2016-04-01,576782,0
노원구,계,2016-05-01,576782,0
노원구,계,2016-06-01,576782,0
노원구,계,2016-07-01,574498,0
노원구,계,2016-08-01,574498,0
노원구,계,2016-09-01,574498,0
노원구,계,2016-10-01,571212,0
노원구,계,2016-11-01,571212,0
노원구,계,2016-12-01,571212,0
노원구,계,2017-01-01,569384,0
노원구,계,2017-02-01,569384,0
노원구,계,2017-03-01,569384,0
노원구,계,2017-04-01,566411,0
노원구,계,2017-05-01,566411,0
노원구,계,2017-06-01,566411,0
노원구,계,2017-07-01,562278,0
노원구,계,2017-08-01,562278,0
노원구,계,2017-09-01,562278,0
노원구,계,2017-10-01,558075,0
노원구,계,2017-11-01,558075,0
노원구,계,2017-12-01,558075,0
노원구,계,2018-01-01,555803,0
노원구,계,2018-02-01,555803,0
노원구,계,2018-03-01,555803,0
노원구,계,2018-04-01,553177,0
노원구,계,2018-05-01,553177,0
노원구,계,2018-06-01,553177,0
노원구,계,2018-07-01,551069,0
노원구,계,2018-08-01,551069,0
노원구,계,2018-09-01,551069,0
노원구,계,2018-10-01,548160,0
노원구,계,2018-11-01,548160,0
노원구,계,2018-12-01,548160,0
노원구,계,2019-01-01,545486,0
노원구,계,2019-02-01,545486,0
노원구,계,2019-03-01,545486,0
노원구,계,2019-04-01,542603,0
노원구,계,2019-05-01,542603,0
노원구,계,2019-06-01,542603,0
노원구,계,2019-07-01,539829,0
노원구,계,2019-08-01,539829,0
노원구,계,2019-09-01,539829,0
노원구,계,2019-10-01,537303,0
노원구,계,2019-11-01,537303,0
노원구,계,2019-12-01,537303,0
노원구,계,2020-01-01,535495,0
노원구,계,2020-02-01,535495,0
노원구,계,2020-03-01,535495,0
노원구,계,2020-04-01,533041,0
노원구,계,2020-05-01,533041,0
노원구,계,2020-06-01,533041,0
노원구,계,2020-07-01,529532,0
노원구,계,2020-08-01,529532,0
노원구,계,2020-09-01,529532,0
노원구,계,2020-10-01,527032,0
노원구,계,2020-11-01,527032,0
노원구,계,2020-12-01,527032,0
노원구,계,2021-01-01,522225,0
노원구,계,2021-02-01,522225,0
노원구,계,2021-03-01,522225,0
노원구,계,2021-04-01,520005,0
노원구,계,2021-05-01,520005,0
노원구,계,2021-06-01,520005,0
노원구,계,2021-07-01,517038,0
노원구,계,2021-08-01,517038,0
노원구,계,2021-09-01,517038,0
노원구,계,2021-10-01,514946,0
노원구,계,2021-11-01,514946,168737
노원구,계,2021-12-01,514946,328896
노원구,계,2022-01-01,514445,4410889
노원구,계,2022-02-01,514445,3791352
노원구,계,2022-03-01,514445,4291702
노원구,계,2022-04-01,512162,4765303
노원구,계,2022-05-01,512162,5278105
노원구,계,2022-06-01,512162,4824330
노원구,계,2022-07-01,509686,4906460
노원구,계,2022-08-01,509686,4812500
노원구,계,2022-09-01,509686,4581821
노원구,계,2022-10-01,508014,5227802
노원구,계,2022-11-01,508014,5138258
노원구,계,2022-12-01,508014,5031707
노원구,계,2023-01-01,506989,4563603
노원구,계,2023-02-01,506989,4647182
노원구,계,2023-03-01,506989,5503829
노원구,계,2023-04-01,504641,5198187
노원구,계,2023-05-01,504641,5501774
노원구,계,2023-06-01,504641,5131838
노원구,계,2023-07-01,504423,4982578
노원구,계,2023-08-01,504423,4863463
노원구,계,2023-09-01,504423,5002676
노원구,계,2023-10-01,502925,5227715
노원구,계,2023-11-01,502925,5327371
노원구,계,2023-12-01,502925,5397589
노원구,계,2024-01-01,501727,5419230
노원구,계,2024-02-01,501727,4978245
노원구,계,2024-03-01,501727,5865398
노원구,계,2024-04-01,500045,5842954
노원구,계,2024-05-01,500045,6143115
노원구,계,2024-06-01,500045,5482766
노원구,계,2024-07-01,498358,5518649
노원구,계,2024-08-01,498358,5026894
노원구,계,2024-09-01,498358,4915591
노원구,계,2024-10-01,496552,5432941
노원구,계,2024-11-01,496552,5455952
노원구,계,2024-12-01,496552,5400688
노원구,계,2025-01-01,495111,4377254
노원구,계,2025-02-01,495111,4721223
노원구,계,2025-03-01,495111,5477607
은평구,계,2008-01-01,459387,0
은평구,계,2008-02-01,459387,0
은평구,계,2008-03-01,459387,0
은평구,계,2008-04-01,457464,0
은평구,계,2008-05-01,457464,0
은평구,계,2008-06-01,457464,0
은평구,계,2008-07-01,462078,0
은평구,계,2008-08-01,462078,0
은평구,계,2008-09-01,462078,0
은평구,계,2008-10-01,463364,0
은평구,계,2008-11-01,463364,0
은평구,계,2008-12-01,463364,0
은평구,계,2009-01-01,467701,0
은평구,계,2009-02-01,467701,0
은평구,계,2009-03-01,467701,0
은평구,계,2009-04-01,469976,0
은평구,계,2009-05-01,469976,0
은평구,계,2009-06-01,469976,0
은평구,계,2009-07-01,470324,0
은평구,계,2009-08-01,470324,0
은평구,계,2009-09-01,470324,0
은평구,계,2009-10-01,470782,0
은평구,계,2009-11-01,470782,0
은평구,계,2009-12-01,470782,0
은평구,계,2010-01-01,474165,0
은평구,계,2010-02-01,474165,0
은평구,계,2010-03-01,474165,0
은평구,계,2010-04-01,475538,0
은평구,계,2010-05-01,475538,0
은평구,계,2010-06-01,475538,0
은평구,계,2010-07-01,480750,0
은평구,계,2010-08-01,480750,0
은평구,계,2010-09-01,480750,0
은평구,계,2010-10-01,492925,0
은평구,계,2010-11-01,492925,0
은평구,계,2010-12-01,492925,0
은평구,계,2011-01-01,496310,0
은평구,계,2011-02-01,496310,0
은평구,계,2011-03-01,496310,0
은평구,계,2011-04-01,496792,0
은평구,계,2011-05-01,496792,0
은평구,계,2011-06-01,496792,0
은평구,계,2011-07-01,497433,0
은평구,계,2011-08-01,497433,0
은평구,계,2011-09-01,497433,0
은평구,계,2011-10-01,498350,0
은평구,계,2011-11-01,498350,0
은평구,계,2011-12-01,498350,0
은평구,계,2012-01-01,503115,0
은평구,계,2012-02-01,503115,0
은평구,계,2012-03-01,503115,0
은평구,계,2012-04-01,506167,0
은평구,계,2012-05-01,506167,0
은평구,계,2012-06-01,506167,0
은평구,계,2012-07-01,506691,0
은평구,계,2012-08-01,506691,0
은평구,계,2012-09-01,506691,0
은평구,계,2012-10-01,505902,0
은평구,계,2012-11-01,505902,0
은평구,계,2012-12-01,505902,0
은평구,계,2013-01-01,507644,0
은평구,계,2013-02-01,507644,0
은평구,계,2013-03-01,507644,0
은평구,계,2013-04-01,508765,0
은평구,계,2013-05-01,508765,0
은평구,계,2013-06-01,508765,0
은평구,계,2013-07-01,508299,0
은평구,계,2013-08-01,508299,0
은평구,계,2013-09-01,508299,0
은평구,계,2013-10-01,508111,0
은평구,계,2013-11-01,508111,0
은평구,계,2013-12-01,508111,0
은평구,계,2014-01-01,506560,0
은평구,계,2014-02-01,506560,0
은평구,계,2014-03-01,506560,0
은평구,계,2014-04-01,505935,0
은평구,계,2014-05-01,505935,0
은평구,계,2014-06-01,505935,0
은평구,계,2014-07-01,504603,0
은평구,계,2014-08-01,504603,0
은평구,계,2014-09-01,504603,0
은평구,계,2014-10-01,503243,0
은평구,계,2014-11-01,503243,0
은평구,계,2014-12-01,503243,0
은평구,계,2015-01-01,504165,0
은평구,계,2015-02-01,504165,0
은평구,계,2015-03-01,504165,0
은평구,계,2015-04-01,504055,0
은평구,계,2015-05-01,504055,0
은평구,계,2015-06-01,504055,0
은평구,계,2015-07-01,504345,0
은평구,계,2015-08-01,504345,0
은평구,계,2015-09-01,504345,0
은평구,계,2015-10-01,502578,0
은평구,계,2015-11-01,502578,0
은평구,계,2015-12-01,502578,0
은평구,계,2016-01-01,501242,0
은평구,계,2016-02-01,501242,0
은평구,계,2016-03-01,501242,0
은평구,계,2016-04-01,499850,0
은평구,계,2016-05-01,499850,0
은평구,계,2016-06-01,499850,0
은평구,계,2016-07-01,498514,0
은평구,계,2016-08-01,498514,0
은평구,계,2016-09-01,498514,0
은평구,계,2016-10-01,495937,0
은평구,계,2016-11-01,495937,0
은평구,계,2016-12-01,495937,0
은평구,계,2017-01-01,494388,0
은평구,계,2017-02-01,494388,0
은평구,계,2017-03-01,494388,0
은평구,계,2017-04-01,492835,0
은평구,계,2017-05-01,492835,0
은평구,계,2017-06-01,492835,0
은평구,계,2017-07-01,491899,0
은평구,계,2017-08-01,491899,0
은평구,계,2017-09-01,491899,0
은평구,계,2017-10-01,491202,0
은평구,계,2017-11-01,491202,0
은평구,계,2017-12-01,491202,0
은평구,계,2018-01-01,490253,0
은평구,계,2018-02-01,490253,0
은평구,계,2018-03-01,490253,0
은평구,계,2018-04-01,489045,0
은평구,계,2018-05-01,489045,0
은평구,계,2018-06-01,489045,0
은평구,계,2018-07-01,487849,0
은평구,계,2018-08-01,487849,0
은평구,계,2018-09-01,487849,0
은평구,계,2018-10-01,487666,0
은평구,계,2018-11-01,487666,0
은평구,계,2018-12-01,487666,0
은평구,계,2019-01-01,488713,0
은평구,계,2019-02-01,488713,0
은평구,계,2019-03-01,488713,0
은평구,계,2019-04-01,488285,0
은평구,계,2019-05-01,488285,0
은평구,계,2019-06-01,488285,0
은평구,계,2019-07-01,486159,0
은평구,계,2019-08-01,486159,0
은평구,계,2019-09-01,486159,0
은평구,계,2019-10-01,484546,0
은평구,계,2019-11-01,484546,0
은평구,계,2019-12-01,484546,0
은평구,계,2020-01-01,482509,0
은평구,계,2020-02-01,482509,0
은평구,계,2020-03-01,482509,0
은평구,계,2020-04-01,483938,0
은평구,계,2020-05-01,483938,0
은평구,계,2020-06-01,483938,0
은평구,계,2020-07-01,485842,0
은평구,계,2020-08-01,485842,0
은평구,계,2020-09-01,485842,0
은평구,계,2020-10-01,484043,0
은평구,계,2020-11-01,484043,0
은평구,계,2020-12-01,484043,0
은평구,계,2021-01-01,479607,0
은평구,계,2021-02-01,479607,0
은평구,계,2021-03-01,479607,0
은평구,계,2021-04-01,479409,0
은평구,계,2021-05-01,479409,0
은평구,계,2021-06-01,479409,0
은평구,계,2021-07-01,477961,0
은평구,계,2021-08-01,477961,0
은평구,계,2021-09-01,477961,0
은평구,계,2021-10-01,477173,0
은평구,계,2021-11-01,477173,142626
은평구,계,2021-12-01,477173,277983
은평구,계,2022-01-01,476013,3768690
은평구,계,2022-02-01,476013,3237428
은평구,계,2022-03-01,476013,3612077
은평구,계,2022-04-01,477460,4064787
은평구,계,2022-05-01,477460,4423547
은평구,계,2022-06-01,477460,4179385
은평구,계,2022-07-01,474124,4270073
은평구,계,2022-08-01,474124,4203434
은평구,계,2022-09-01,474124,3904314
은평구,계,2022-10-01,470602,4476295
은평구,계,2022-11-01,470602,4359982
은평구,계,2022-12-01,470602,4286142
은평구,계,2023-01-01,468766,3929731
은평구,계,2023-02-01,468766,3989999
은평구,계,2023-03-01,468766,4614830
은평구,계,2023-04-01,467295,4392784
은평구,계,2023-05-01,467295,4490037
은평구,계,2023-06-01,467295,4360225
은평구,계,2023-07-01,471155,4299979
은평구,계,2023-08-01,471155,4229579
은평구,계,2023-09-01,471155,4225454
은평구,계,2023-10-01,470869,4451445
은평구,계,2023-11-01,470869,4442560
은평구,계,2023-12-01,470869,4397827
은평구,계,2024-01-01,470185,4289321
은평구,계,2024-02-01,470185,3959648
은평구,계,2024-03-01,470185,4565635
은평구,계,2024-04-01,468976,4567038
은평구,계,2024-05-01,468976,4622333
은평구,계,2024-06-01,468976,4312086
은평구,계,2024-07-01,466809,4402674
은평구,계,2024-08-01,466809,4066987
은평구,계,2024-09-01,466809,4119727
은평구,계,2024-10-01,465350,4574081
은평구,계,2024-11-01,465350,4518834
은평구,계,2024-12-01,465350,4519238
은평구,계,2025-01-01,464466,3839537
은평구,계,2025-02-01,464466,4131079
은평구,계,2025-03-01,464466,4761961
서대문구,계,2008-01-01,355896,0
서대문구,계,2008-02-01,355896,0
서대문구,계,2008-03-01,355896,0
서대문구,계,2008-04-01,351386,0
서대문구,계,2008-05-01,351386,0
서대문구,계,2008-06-01,351386,0
서대문구,계,2008-07-01,345435,0
서대문구,계,2008-08-01,345435,0
서대문구,계,2008-09-01,345435,0
서대문구,계,2008-10-01,340731,0
서대문구,계,2008-11-01,340731,0
서대문구,계,2008-12-01,340731,0
서대문구,계,2009-01-01,338784,0
서대문구,계,2009-02-01,338784,0
서대문구,계,2009-03-01,338784,0
서대문구,계,2009-04-01,337471,0
서대문구,계,2009-05-01,337471,0
서대문구,계,2009-06-01,337471,0
서대문구,계,2009-07-01,337892,0
서대문구,계,2009-08-01,337892,0
서대문구,계,2009-09-01,337892,0
서대문구,계,2009-10-01,336649,0
서대문구,계,2009-11-01,336649,0
서대문구,계,2009-12-01,336649,0
서대문구,계,2010-01-01,336490,0
서대문구,계,2010-02-01,336490,0
서대문구,계,2010-03-01,336490,0
서대문구,계,2010-04-01,334709,0
서대문구,계,2010-05-01,334709,0
서대문구,계,2010-06-01,334709,0
서대문구,계,2010-07-01,331585,0
서대문구,계,2010-08-01,331585,0
서대문구,계,2010-09-01,331585,0
서대문구,계,2010-10-01,333871,0
서대문구,계,2010-11-01,333871,0
서대문구,계,2010-12-01,333871,0
서대문구,계,2011-01-01,331607,0
서대문구,계,2011-02-01,331607,0
서대문구,계,2011-03-01,331607,0
서대문구,계,2011-04-01,328640,0
서대문구,계,2011-05-01,328640,0
서대문구,계,2011-06-01,328640,0
서대문구,계,2011-07-01,327231,0
서대문구,계,2011-08-01,327231,0
서대문구,계,2011-09-01,327231,0
서대문구,계,2011-10-01,324529,0
서대문구,계,2011-11-01,324529,0
서대문구,계,2011-12-01,324529,0
서대문구,계,2012-01-01,322617,0
서대문구,계,2012-02-01,322617,0
서대문구,계,2012-03-01,322617,0
