자치구,년월,발생건수,부상자수,사망자수,버스승객수
금천구,2010-01,92.0,142.0,3.0,0.0
금천구,2010-02,57.0,90.0,0.0,0.0
금천구,2010-03,83.0,120.0,0.0,0.0
금천구,2010-04,109.0,172.0,0.0,0.0
금천구,2010-05,103.0,147.0,1.0,0.0
금천구,2010-06,100.0,164.0,1.0,0.0
금천구,2010-07,90.0,147.0,0.0,0.0
금천구,2010-08,103.0,146.0,2.0,0.0
금천구,2010-09,98.0,135.0,1.0,0.0
금천구,2010-10,109.0,160.0,0.0,0.0
금천구,2010-11,87.0,146.0,3.0,0.0
금천구,2010-12,92.0,133.0,1.0,0.0
금천구,2011-01,83.0,103.0,2.0,0.0
금천구,2011-02,79.0,129.0,1.0,0.0
금천구,2011-03,95.0,176.0,0.0,0.0
금천구,2011-04,95.0,143.0,2.0,0.0
금천구,2011-05,105.0,144.0,1.0,0.0
금천구,2011-06,86.0,124.0,1.0,0.0
금천구,2011-07,101.0,155.0,0.0,0.0
금천구,2011-08,78.0,111.0,1.0,0.0
금천구,2011-09,101.0,131.0,0.0,0.0
금천구,2011-10,97.0,133.0,0.0,0.0
금천구,2011-11,107.0,148.0,0.0,0.0
금천구,2011-12,98.0,152.0,2.0,0.0
금천구,2012-01,82.0,113.0,0.0,0.0
금천구,2012-02,89.0,146.0,1.0,0.0
금천구,2012-03,90.0,117.0,2.0,0.0
금천구,2012-04,96.0,151.0,4.0,0.0
금천구,2012-05,86.0,106.0,2.0,0.0
금천구,2012-06,95.0,140.0,2.0,0.0
금천구,2012-07,110.0,184.0,4.0,0.0
금천구,2012-08,84.0,131.0,0.0,0.0
금천구,2012-09,75.0,111.0,1.0,0.0
금천구,2012-10,71.0,109.0,1.0,0.0
금천구,2012-11,71.0,126.0,1.0,0.0
금천구,2012-12,68.0,106.0,3.0,0.0
금천구,2013-01,93.0,145.0,0.0,0.0
금천구,2013-02,52.0,74.0,1.0,0.0
금천구,2013-03,75.0,127.0,3.0,0.0
금천구,2013-04,84.0,115.0,0.0,0.0
금천구,2013-05,86.0,113.0,2.0,0.0
금천구,2013-06,91.0,143.0,0.0,0.0
금천구,2013-07,73.0,137.0,2.0,0.0
금천구,2013-08,79.0,108.0,1.0,0.0
금천구,2013-09,83.0,127.0,0.0,0.0
금천구,2013-10,85.0,125.0,0.0,0.0
금천구,2013-11,71.0,90.0,0.0,0.0
금천구,2013-12,67.0,115.0,1.0,0.0
금천구,2014-01,60.0,90.0,1.0,0.0
금천구,2014-02,55.0,76.0,0.0,0.0
금천구,2014-03,76.0,104.0,1.0,0.0
금천구,2014-04,100.0,150.0,2.0,0.0
금천구,2014-05,103.0,145.0,1.0,0.0
금천구,2014-06,78.0,119.0,0.0,0.0
금천구,2014-07,115.0,167.0,4.0,0.0
금천구,2014-08,75.0,117.0,0.0,0.0
금천구,2014-09,93.0,120.0,0.0,0.0
금천구,2014-10,107.0,191.0,4.0,0.0
금천구,2014-11,87.0,138.0,0.0,0.0
금천구,2014-12,80.0,118.0,0.0,0.0
금천구,2015-01,76.0,127.0,3.0,0.0
금천구,2015-02,61.0,95.0,0.0,0.0
금천구,2015-03,81.0,107.0,0.0,0.0
금천구,2015-04,78.0,119.0,0.0,0.0
금천구,2015-05,81.0,116.0,1.0,0.0
금천구,2015-06,73.0,93.0,1.0,0.0
금천구,2015-07,83.0,137.0,0.0,0.0
금천구,2015-08,73.0,104.0,1.0,0.0
금천구,2015-09,91.0,143.0,2.0,0.0
금천구,2015-10,82.0,142.0,0.0,0.0
금천구,2015-11,48.0,68.0,1.0,0.0
금천구,2015-12,87.0,123.0,1.0,0.0
금천구,2016-01,74.0,120.0,1.0,0.0
금천구,2016-02,54.0,71.0,2.0,0.0
금천구,2016-03,59.0,82.0,0.0,0.0
금천구,2016-04,84.0,134.0,2.0,0.0
금천구,2016-05,78.0,108.0,0.0,0.0
금천구,2016-06,62.0,86.0,0.0,0.0
금천구,2016-07,65.0,101.0,1.0,0.0
금천구,2016-08,51.0,58.0,1.0,0.0
금천구,2016-09,58.0,79.0,4.0,0.0
금천구,2016-10,69.0,94.0,3.0,0.0
금천구,2016-11,63.0,83.0,0.0,0.0
금천구,2016-12,82.0,117.0,1.0,0.0
금천구,2017-01,62.0,103.0,2.0,0.0
금천구,2017-02,63.0,102.0,0.0,0.0
금천구,2017-03,60.0,75.0,1.0,0.0
금천구,2017-04,68.0,103.0,0.0,0.0
금천구,2017-05,65.0,93.0,0.0,0.0
금천구,2017-06,72.0,95.0,1.0,0.0
금천구,2017-07,64.0,90.0,0.0,0.0
금천구,2017-08,71.0,111.0,1.0,0.0
금천구,2017-09,83.0,125.0,1.0,0.0
금천구,2017-10,73.0,117.0,0.0,0.0
금천구,2017-11,73.0,119.0,0.0,0.0
금천구,2017-12,70.0,95.0,0.0,0.0
금천구,2018-01,75.0,118.0,1.0,0.0
금천구,2018-02,70.0,104.0,0.0,0.0
금천구,2018-03,88.0,124.0,0.0,0.0
금천구,2018-04,93.0,114.0,1.0,0.0
금천구,2018-05,89.0,123.0,0.0,0.0
금천구,2018-06,60.0,80.0,0.0,0.0
금천구,2018-07,84.0,106.0,2.0,0.0
금천구,2018-08,70.0,103.0,0.0,0.0
금천구,2018-09,72.0,106.0,0.0,0.0
금천구,2018-10,81.0,110.0,0.0,0.0
금천구,2018-11,80.0,146.0,2.0,0.0
금천구,2018-12,70.0,92.0,0.0,0.0
금천구,2019-01,63.0,81.0,2.0,0.0
금천구,2019-02,49.0,69.0,0.0,0.0
금천구,2019-03,81.0,110.0,1.0,0.0
금천구,2019-04,87.0,119.0,0.0,0.0
금천구,2019-05,81.0,111.0,0.0,0.0
금천구,2019-06,65.0,86.0,0.0,0.0
금천구,2019-07,91.0,123.0,0.0,0.0
금천구,2019-08,95.0,169.0,1.0,0.0
금천구,2019-09,62.0,91.0,3.0,0.0
금천구,2019-10,88.0,164.0,2.0,0.0
금천구,2019-11,81.0,119.0,0.0,0.0
금천구,2019-12,77.0,111.0,0.0,0.0
금천구,2020-01,62.0,84.0,0.0,0.0
금천구,2020-02,77.0,98.0,0.0,0.0
금천구,2020-03,56.0,78.0,0.0,0.0
금천구,2020-04,58.0,71.0,1.0,0.0
금천구,2020-05,77.0,101.0,0.0,0.0
금천구,2020-06,70.0,93.0,1.0,0.0
금천구,2020-07,73.0,90.0,0.0,0.0
금천구,2020-08,65.0,87.0,1.0,0.0
금천구,2020-09,61.0,83.0,1.0,0.0
금천구,2020-10,77.0,110.0,1.0,0.0
금천구,2020-11,77.0,100.0,0.0,0.0
금천구,2020-12,57.0,89.0,1.0,0.0
금천구,2021-01,58.0,81.0,0.0,0.0
금천구,2021-02,55.0,75.0,2.0,0.0
금천구,2021-03,60.0,79.0,0.0,0.0
금천구,2021-04,82.0,106.0,0.0,0.0
금천구,2021-05,80.0,142.0,2.0,0.0
금천구,2021-06,71.0,97.0,0.0,0.0
금천구,2021-07,82.0,110.0,2.0,0.0
금천구,2021-08,64.0,91.0,1.0,0.0
금천구,2021-09,75.0,97.0,3.0,0.0
금천구,2021-10,52.0,97.0,3.0,0.0
금천구,2021-11,62.0,85.0,2.0,0.0
금천구,2021-12,86.0,107.0,1.0,0.0
금천구,2022-01,73.0,105.0,0.0,3464576.0
금천구,2022-02,63.0,86.0,1.0,2992876.0
금천구,2022-03,53.0,67.0,0.0,3356763.0
금천구,2022-04,60.0,92.0,2.0,3677668.0
금천구,2022-05,78.0,106.0,2.0,3958183.0
금천구,2022-06,67.0,91.0,0.0,3838535.0
금천구,2022-07,82.0,101.0,1.0,4092988.0
금천구,2022-08,77.0,104.0,0.0,4069548.0
금천구,2022-09,72.0,99.0,0.0,3746389.0
금천구,2022-10,55.0,77.0,0.0,4005688.0
금천구,2022-11,83.0,116.0,0.0,3918336.0
금천구,2022-12,81.0,108.0,3.0,3942691.0
금천구,2023-01,74.0,107.0,0.0,3631716.0
금천구,2023-02,65.0,94.0,0.0,3573557.0
금천구,2023-03,65.0,78.0,2.0,4029091.0
금천구,2023-04,81.0,109.0,1.0,3858501.0
금천구,2023-05,65.0,88.0,0.0,3972149.0
금천구,2023-06,71.0,102.0,1.0,3934401.0
금천구,2023-07,61.0,81.0,0.0,3990989.0
금천구,2023-08,75.0,123.0,0.0,3930981.0
금천구,2023-09,82.0,126.0,1.0,3751513.0
금천구,2023-10,81.0,107.0,0.0,3791960.0
금천구,2023-11,76.0,118.0,0.0,3861209.0
금천구,2023-12,80.0,99.0,2.0,3843892.0
금천구,2024-01,73.0,95.0,1.0,3724933.0
금천구,2024-02,52.0,73.0,1.0,3433271.0
금천구,2024-03,72.0,99.0,1.0,3792278.0
금천구,2024-04,61.0,85.0,0.0,3835935.0
금천구,2024-05,62.0,100.0,1.0,3890055.0
금천구,2024-06,76.0,97.0,0.0,3752430.0
금천구,2024-07,71.0,102.0,0.0,3992772.0
금천구,2024-08,68.0,82.0,1.0,3750886.0
금천구,2024-09,51.0,64.0,0.0,3504503.0
금천구,2024-10,69.0,79.0,2.0,3709110.0
금천구,2024-11,69.0,90.0,1.0,3679365.0
금천구,2024-12,74.0,105.0,0.0,3721931.0
금천구,2025-01,0.0,0.0,0.0,3088988.0
금천구,2025-02,0.0,0.0,0.0,3314704.0
금천구,2025-03,0.0,0.0,0.0,3763416.0
금천구,2025-04,0.0,0.0,0.0,753505.0
노원구,2005-01,137.0,249.0,1.0,0.0
노원구,2005-02,114.0,183.0,2.0,0.0
노원구,2005-03,169.0,269.0,2.0,0.0
노원구,2005-04,154.0,237.0,1.0,0.0
노원구,2005-05,154.0,242.0,1.0,0.0
노원구,2005-06,148.0,211.0,2.0,0.0
노원구,2005-07,110.0,179.0,1.0,0.0
노원구,2005-08,143.0,205.0,4.0,0.0
노원구,2005-09,134.0,180.0,0.0,0.0
노원구,2005-10,131.0,198.0,0.0,0.0
노원구,2005-11,153.0,217.0,4.0,0.0
노원구,2005-12,175.0,268.0,2.0,0.0
노원구,2006-01,102.0,157.0,0.0,0.0
노원구,2006-02,108.0,172.0,1.0,0.0
노원구,2006-03,106.0,156.0,1.0,0.0
노원구,2006-04,128.0,213.0,2.0,0.0
노원구,2006-05,149.0,217.0,1.0,0.0
노원구,2006-06,165.0,256.0,2.0,0.0
노원구,2006-07,118.0,170.0,0.0,0.0
노원구,2006-08,155.0,229.0,3.0,0.0
노원구,2006-09,124.0,213.0,1.0,0.0
노원구,2006-10,154.0,261.0,4.0,0.0
노원구,2006-11,139.0,197.0,0.0,0.0
노원구,2006-12,135.0,206.0,1.0,0.0
노원구,2007-01,126.0,180.0,1.0,0.0
노원구,2007-02,117.0,162.0,0.0,0.0
노원구,2007-03,145.0,207.0,3.0,0.0
노원구,2007-04,137.0,199.0,3.0,0.0
노원구,2007-05,126.0,183.0,0.0,0.0
노원구,2007-06,157.0,217.0,1.0,0.0
노원구,2007-07,180.0,246.0,7.0,0.0
노원구,2007-08,129.0,179.0,3.0,0.0
노원구,2007-09,145.0,205.0,1.0,0.0
노원구,2007-10,163.0,221.0,4.0,0.0
노원구,2007-11,132.0,179.0,2.0,0.0
노원구,2007-12,150.0,202.0,1.0,0.0
노원구,2008-01,116.0,181.0,1.0,0.0
노원구,2008-02,104.0,147.0,2.0,0.0
노원구,2008-03,145.0,194.0,4.0,0.0
노원구,2008-04,144.0,198.0,1.0,0.0
노원구,2008-05,169.0,254.0,1.0,0.0
노원구,2008-06,151.0,192.0,2.0,0.0
노원구,2008-07,145.0,202.0,0.0,0.0
노원구,2008-08,156.0,205.0,3.0,0.0
노원구,2008-09,148.0,198.0,5.0,0.0
노원구,2008-10,161.0,218.0,1.0,0.0
노원구,2008-11,150.0,230.0,1.0,0.0
노원구,2008-12,153.0,257.0,1.0,0.0
노원구,2009-01,120.0,200.0,1.0,0.0
노원구,2009-02,119.0,161.0,4.0,0.0
노원구,2009-03,153.0,228.0,1.0,0.0
노원구,2009-04,139.0,219.0,0.0,0.0
노원구,2009-05,164.0,227.0,3.0,0.0
노원구,2009-06,153.0,215.0,2.0,0.0
노원구,2009-07,164.0,228.0,0.0,0.0
노원구,2009-08,148.0,201.0,1.0,0.0
노원구,2009-09,162.0,225.0,0.0,0.0
노원구,2009-10,167.0,224.0,3.0,0.0
노원구,2009-11,156.0,212.0,3.0,0.0
노원구,2009-12,184.0,262.0,3.0,0.0
노원구,2010-01,133.0,172.0,3.0,0.0
노원구,2010-02,126.0,190.0,2.0,0.0
노원구,2010-03,142.0,214.0,1.0,0.0
노원구,2010-04,135.0,170.0,0.0,0.0
노원구,2010-05,160.0,230.0,2.0,0.0
노원구,2010-06,129.0,188.0,1.0,0.0
노원구,2010-07,148.0,245.0,0.0,0.0
노원구,2010-08,137.0,211.0,3.0,0.0
노원구,2010-09,143.0,212.0,2.0,0.0
노원구,2010-10,180.0,250.0,6.0,0.0
노원구,2010-11,126.0,175.0,3.0,0.0
노원구,2010-12,124.0,177.0,2.0,0.0
노원구,2011-01,133.0,189.0,2.0,0.0
노원구,2011-02,90.0,139.0,1.0,0.0
노원구,2011-03,110.0,180.0,0.0,0.0
노원구,2011-04,150.0,212.0,1.0,0.0
노원구,2011-05,148.0,193.0,1.0,0.0
노원구,2011-06,127.0,207.0,1.0,0.0
노원구,2011-07,139.0,197.0,0.0,0.0
노원구,2011-08,120.0,192.0,3.0,0.0
노원구,2011-09,112.0,168.0,0.0,0.0
노원구,2011-10,139.0,203.0,2.0,0.0
노원구,2011-11,131.0,186.0,1.0,0.0
노원구,2011-12,130.0,165.0,2.0,0.0
노원구,2012-01,132.0,199.0,0.0,0.0
노원구,2012-02,116.0,187.0,2.0,0.0
노원구,2012-03,129.0,172.0,1.0,0.0
노원구,2012-04,149.0,208.0,0.0,0.0
노원구,2012-05,151.0,213.0,0.0,0.0
노원구,2012-06,135.0,198.0,1.0,0.0
노원구,2012-07,132.0,179.0,1.0,0.0
노원구,2012-08,127.0,202.0,4.0,0.0
노원구,2012-09,154.0,222.0,0.0,0.0
노원구,2012-10,156.0,215.0,1.0,0.0
노원구,2012-11,133.0,186.0,2.0,0.0
노원구,2012-12,109.0,149.0,1.0,0.0
노원구,2013-01,105.0,161.0,1.0,0.0
노원구,2013-02,100.0,160.0,1.0,0.0
노원구,2013-03,114.0,160.0,1.0,0.0
노원구,2013-04,121.0,173.0,1.0,0.0
노원구,2013-05,136.0,206.0,1.0,0.0
노원구,2013-06,139.0,223.0,1.0,0.0
노원구,2013-07,118.0,181.0,0.0,0.0
노원구,2013-08,117.0,142.0,1.0,0.0
노원구,2013-09,134.0,177.0,1.0,0.0
노원구,2013-10,151.0,186.0,1.0,0.0
노원구,2013-11,142.0,195.0,3.0,0.0
노원구,2013-12,145.0,211.0,1.0,0.0
노원구,2014-01,104.0,151.0,1.0,0.0
노원구,2014-02,93.0,124.0,1.0,0.0
노원구,2014-03,129.0,170.0,2.0,0.0
노원구,2014-04,144.0,202.0,3.0,0.0
노원구,2014-05,129.0,170.0,1.0,0.0
노원구,2014-06,132.0,173.0,2.0,0.0
노원구,2014-07,128.0,160.0,1.0,0.0
노원구,2014-08,131.0,185.0,2.0,0.0
노원구,2014-09,124.0,158.0,0.0,0.0
노원구,2014-10,137.0,188.0,1.0,0.0
노원구,2014-11,135.0,185.0,0.0,0.0
노원구,2014-12,130.0,172.0,3.0,0.0
노원구,2015-01,116.0,165.0,0.0,0.0
노원구,2015-02,107.0,169.0,2.0,0.0
노원구,2015-03,122.0,167.0,1.0,0.0
노원구,2015-04,122.0,161.0,1.0,0.0
노원구,2015-05,147.0,218.0,3.0,0.0
노원구,2015-06,100.0,156.0,0.0,0.0
노원구,2015-07,117.0,168.0,0.0,0.0
노원구,2015-08,127.0,202.0,0.0,0.0
노원구,2015-09,144.0,196.0,2.0,0.0
노원구,2015-10,105.0,147.0,3.0,0.0
노원구,2015-11,141.0,186.0,3.0,0.0
노원구,2015-12,111.0,163.0,0.0,0.0
노원구,2016-01,99.0,145.0,1.0,0.0
노원구,2016-02,104.0,159.0,2.0,0.0
노원구,2016-03,109.0,156.0,1.0,0.0
노원구,2016-04,119.0,188.0,1.0,0.0
노원구,2016-05,125.0,177.0,2.0,0.0
노원구,2016-06,132.0,183.0,0.0,0.0
노원구,2016-07,146.0,215.0,1.0,0.0
노원구,2016-08,124.0,176.0,1.0,0.0
노원구,2016-09,136.0,183.0,1.0,0.0
노원구,2016-10,152.0,212.0,1.0,0.0
노원구,2016-11,144.0,205.0,1.0,0.0
노원구,2016-12,145.0,217.0,1.0,0.0
노원구,2017-01,132.0,189.0,0.0,0.0
노원구,2017-02,100.0,122.0,1.0,0.0
노원구,2017-03,121.0,164.0,0.0,0.0
노원구,2017-04,121.0,176.0,1.0,0.0
노원구,2017-05,134.0,178.0,0.0,0.0
노원구,2017-06,107.0,135.0,0.0,0.0
노원구,2017-07,118.0,160.0,2.0,0.0
노원구,2017-08,143.0,190.0,2.0,0.0
노원구,2017-09,158.0,219.0,1.0,0.0
노원구,2017-10,132.0,192.0,1.0,0.0
노원구,2017-11,116.0,165.0,2.0,0.0
노원구,2017-12,117.0,165.0,1.0,0.0
노원구,2018-01,132.0,176.0,2.0,0.0
노원구,2018-02,125.0,164.0,1.0,0.0
노원구,2018-03,125.0,217.0,1.0,0.0
노원구,2018-04,141.0,180.0,1.0,0.0
노원구,2018-05,142.0,193.0,0.0,0.0
노원구,2018-06,126.0,155.0,4.0,0.0
노원구,2018-07,115.0,178.0,2.0,0.0
노원구,2018-08,111.0,169.0,1.0,0.0
노원구,2018-09,140.0,218.0,0.0,0.0
노원구,2018-10,128.0,179.0,1.0,0.0
노원구,2018-11,130.0,172.0,1.0,0.0
노원구,2018-12,154.0,226.0,0.0,0.0
노원구,2019-01,137.0,201.0,1.0,0.0
노원구,2019-02,101.0,136.0,0.0,0.0
노원구,2019-03,123.0,169.0,1.0,0.0
노원구,2019-04,139.0,191.0,0.0,0.0
노원구,2019-05,153.0,203.0,1.0,0.0
노원구,2019-06,138.0,187.0,0.0,0.0
노원구,2019-07,148.0,192.0,2.0,0.0
노원구,2019-08,139.0,188.0,0.0,0.0
노원구,2019-09,149.0,222.0,1.0,0.0
노원구,2019-10,165.0,203.0,1.0,0.0
노원구,2019-11,175.0,231.0,0.0,0.0
노원구,2019-12,136.0,179.0,1.0,0.0
노원구,2020-01,116.0,181.0,0.0,0.0
노원구,2020-02,134.0,171.0,0.0,0.0
노원구,2020-03,99.0,126.0,0.0,0.0
노원구,2020-04,128.0,175.0,0.0,0.0
노원구,2020-05,138.0,186.0,0.0,0.0
노원구,2020-06,120.0,177.0,0.0,0.0
노원구,2020-07,125.0,164.0,0.0,0.0
노원구,2020-08,126.0,183.0,0.0,0.0
노원구,2020-09,130.0,180.0,2.0,0.0
노원구,2020-10,124.0,157.0,2.0,0.0
노원구,2020-11,112.0,161.0,1.0,0.0
노원구,2020-12,110.0,155.0,0.0,0.0
노원구,2021-01,86.0,112.0,3.0,0.0
노원구,2021-02,113.0,163.0,1.0,0.0
노원구,2021-03,130.0,181.0,0.0,0.0
노원구,2021-04,115.0,157.0,1.0,0.0
노원구,2021-05,107.0,143.0,0.0,0.0
노원구,2021-06,125.0,186.0,1.0,0.0
노원구,2021-07,126.0,183.0,0.0,0.0
노원구,2021-08,128.0,165.0,0.0,0.0
노원구,2021-09,123.0,160.0,0.0,0.0
노원구,2021-10,118.0,153.0,2.0,0.0
노원구,2021-11,121.0,171.0,0.0,0.0
노원구,2021-12,121.0,166.0,0.0,0.0
노원구,2022-01,115.0,154.0,0.0,3787607.0
노원구,2022-02,71.0,101.0,0.0,3306090.0
노원구,2022-03,96.0,136.0,0.0,3874521.0
노원구,2022-04,134.0,175.0,2.0,4265676.0
노원구,2022-05,121.0,168.0,0.0,4574679.0
노원구,2022-06,129.0,172.0,1.0,4283101.0
노원구,2022-07,110.0,162.0,0.0,4457199.0
노원구,2022-08,127.0,179.0,1.0,4379010.0
노원구,2022-09,119.0,153.0,1.0,4259057.0
노원구,2022-10,139.0,191.0,0.0,4518190.0
노원구,2022-11,108.0,146.0,1.0,4422760.0
노원구,2022-12,115.0,176.0,0.0,4427209.0
노원구,2023-01,95.0,118.0,2.0,3881344.0
노원구,2023-02,75.0,104.0,0.0,3899723.0
노원구,2023-03,104.0,169.0,0.0,4631618.0
노원구,2023-04,105.0,143.0,0.0,4390800.0
노원구,2023-05,122.0,179.0,0.0,4521595.0
노원구,2023-06,120.0,151.0,0.0,4368089.0
노원구,2023-07,104.0,145.0,2.0,4354539.0
노원구,2023-08,110.0,158.0,0.0,4269672.0
노원구,2023-09,125.0,165.0,0.0,4278207.0
노원구,2023-10,148.0,193.0,3.0,4289167.0
노원구,2023-11,117.0,157.0,1.0,4421436.0
노원구,2023-12,141.0,187.0,1.0,4419616.0
노원구,2024-01,101.0,155.0,0.0,4179429.0
노원구,2024-02,95.0,131.0,0.0,3882033.0
노원구,2024-03,109.0,153.0,0.0,4537493.0
노원구,2024-04,100.0,136.0,1.0,4528332.0
노원구,2024-05,121.0,159.0,2.0,4676384.0
노원구,2024-06,129.0,169.0,0.0,4405132.0
노원구,2024-07,95.0,130.0,0.0,4594144.0
노원구,2024-08,123.0,162.0,0.0,4204377.0
노원구,2024-09,107.0,127.0,1.0,4083893.0
노원구,2024-10,120.0,148.0,0.0,4295288.0
노원구,2024-11,102.0,136.0,1.0,4302681.0
노원구,2024-12,86.0,111.0,0.0,4280133.0
노원구,2025-01,0.0,0.0,0.0,3462312.0
노원구,2025-02,0.0,0.0,0.0,3718978.0
노원구,2025-03,0.0,0.0,0.0,4398402.0
노원구,2025-04,0.0,0.0,0.0,882002.0
도봉구,2005-01,61.0,89.0,0.0,0.0
도봉구,2005-02,58.0,93.0,0.0,0.0
도봉구,2005-03,79.0,109.0,2.0,0.0
도봉구,2005-04,85.0,115.0,1.0,0.0
도봉구,2005-05,82.0,108.0,0.0,0.0
도봉구,2005-06,78.0,112.0,0.0,0.0
도봉구,2005-07,67.0,97.0,0.0,0.0
도봉구,2005-08,86.0,140.0,1.0,0.0
도봉구,2005-09,86.0,134.0,1.0,0.0
도봉구,2005-10,65.0,90.0,0.0,0.0
도봉구,2005-11,92.0,148.0,1.0,0.0
도봉구,2005-12,89.0,174.0,2.0,0.0
도봉구,2006-01,49.0,91.0,1.0,0.0
도봉구,2006-02,53.0,93.0,0.0,0.0
도봉구,2006-03,67.0,107.0,1.0,0.0
도봉구,2006-04,99.0,164.0,0.0,0.0
도봉구,2006-05,74.0,122.0,0.0,0.0
도봉구,2006-06,91.0,148.0,1.0,0.0
도봉구,2006-07,69.0,97.0,0.0,0.0
도봉구,2006-08,82.0,125.0,1.0,0.0
도봉구,2006-09,70.0,99.0,0.0,0.0
도봉구,2006-10,71.0,123.0,0.0,0.0
도봉구,2006-11,72.0,101.0,2.0,0.0
도봉구,2006-12,59.0,102.0,3.0,0.0
도봉구,2007-01,53.0,91.0,3.0,0.0
도봉구,2007-02,39.0,69.0,1.0,0.0
도봉구,2007-03,72.0,117.0,0.0,0.0
도봉구,2007-04,65.0,87.0,2.0,0.0
도봉구,2007-05,77.0,108.0,2.0,0.0
도봉구,2007-06,69.0,103.0,0.0,0.0
도봉구,2007-07,71.0,110.0,1.0,0.0
도봉구,2007-08,64.0,88.0,0.0,0.0
도봉구,2007-09,79.0,105.0,0.0,0.0
도봉구,2007-10,72.0,101.0,1.0,0.0
도봉구,2007-11,74.0,112.0,0.0,0.0
도봉구,2007-12,61.0,100.0,1.0,0.0
도봉구,2008-01,45.0,68.0,1.0,0.0
도봉구,2008-02,53.0,73.0,0.0,0.0
도봉구,2008-03,98.0,153.0,1.0,0.0
도봉구,2008-04,73.0,116.0,1.0,0.0
도봉구,2008-05,106.0,148.0,1.0,0.0
도봉구,2008-06,110.0,137.0,2.0,0.0
도봉구,2008-07,80.0,108.0,1.0,0.0
도봉구,2008-08,99.0,141.0,2.0,0.0
도봉구,2008-09,82.0,114.0,3.0,0.0
도봉구,2008-10,103.0,145.0,1.0,0.0
도봉구,2008-11,93.0,140.0,2.0,0.0
도봉구,2008-12,94.0,124.0,2.0,0.0
도봉구,2009-01,81.0,124.0,2.0,0.0
도봉구,2009-02,68.0,107.0,0.0,0.0
도봉구,2009-03,80.0,124.0,1.0,0.0
도봉구,2009-04,80.0,120.0,1.0,0.0
도봉구,2009-05,88.0,135.0,0.0,0.0
도봉구,2009-06,87.0,123.0,4.0,0.0
도봉구,2009-07,82.0,108.0,2.0,0.0
도봉구,2009-08,100.0,135.0,3.0,0.0
도봉구,2009-09,94.0,119.0,2.0,0.0
도봉구,2009-10,86.0,111.0,1.0,0.0
도봉구,2009-11,66.0,100.0,1.0,0.0
도봉구,2009-12,76.0,99.0,0.0,0.0
도봉구,2010-01,46.0,73.0,0.0,0.0
도봉구,2010-02,61.0,73.0,0.0,0.0
도봉구,2010-03,79.0,100.0,3.0,0.0
도봉구,2010-04,73.0,102.0,0.0,0.0
도봉구,2010-05,95.0,122.0,1.0,0.0
도봉구,2010-06,102.0,145.0,1.0,0.0
도봉구,2010-07,87.0,130.0,2.0,0.0
도봉구,2010-08,75.0,97.0,3.0,0.0
도봉구,2010-09,91.0,138.0,0.0,0.0
도봉구,2010-10,109.0,153.0,0.0,0.0
도봉구,2010-11,80.0,106.0,0.0,0.0
도봉구,2010-12,77.0,123.0,1.0,0.0
도봉구,2011-01,74.0,119.0,0.0,0.0
도봉구,2011-02,50.0,63.0,1.0,0.0
도봉구,2011-03,71.0,105.0,2.0,0.0
도봉구,2011-04,76.0,102.0,0.0,0.0
도봉구,2011-05,74.0,92.0,3.0,0.0
도봉구,2011-06,78.0,97.0,2.0,0.0
도봉구,2011-07,95.0,149.0,0.0,0.0
도봉구,2011-08,81.0,105.0,3.0,0.0
도봉구,2011-09,81.0,102.0,1.0,0.0
도봉구,2011-10,87.0,107.0,0.0,0.0
도봉구,2011-11,86.0,113.0,1.0,0.0
도봉구,2011-12,80.0,125.0,2.0,0.0
도봉구,2012-01,59.0,74.0,1.0,0.0
도봉구,2012-02,60.0,73.0,2.0,0.0
도봉구,2012-03,91.0,126.0,1.0,0.0
